Transaction_ID,Date,Product_EAN,Product_Name,Category,Quantity,Unit_Price,Total_Revenue
TXN-20230256,2023-10-05,34792784069,Elle & Vire Crème Fraîche x8,Dairy,1,3.2,3.2
TXN-20230256,2023-10-05,35756705304,Boulangerie Loc. Croissants 500g,Bakery,1,1.52,1.52
TXN-20230256,2023-10-05,31906074415,Origine France Salade 500g,Fresh Produce,2,2.29,4.58
TXN-20230256,2023-10-05,33442058362,L'Oréal Gel Douche Bio,Hygiene,4,4.71,18.84
TXN-20230256,2023-10-05,31707411122,Priméale Courgettes Sachet,Fresh Produce,1,3.75,3.75
TXN-20230256,2023-10-05,31908758588,Nutella Moutarde 500g,Grocery (Dry),3,4.1,12.3
TXN-20230256,2023-10-05,31544118183,Carrefour Bio Pommes 1kg,Fresh Produce,4,1.55,6.2
TXN-20230256,2023-10-05,36338992958,Origine France Bananes Sachet,Fresh Produce,1,3.12,3.12
TXN-20230256,2023-10-05,32521703485,Cristaline Thé Glacé 1L,Beverages,1,7.8,7.8
TXN-20230256,2023-10-05,35955832305,Colgate Gel Douche Bio,Hygiene,3,6.15,18.45
TXN-20230256,2023-10-05,32651444895,Nutella Pâtes Tube,Grocery (Dry),1,5.44,5.44
TXN-20230256,2023-10-05,36392409038,Harrys Brioche Tranchée 500g,Bakery,1,3.26,3.26
TXN-20230256,2023-10-05,33129232113,Carrefour Bio Salade 1kg,Fresh Produce,1,2.53,2.53
TXN-20230257,2023-10-13,33679759634,Heineken Soda 1L,Beverages,2,3.14,6.28
TXN-20230257,2023-10-13,33283756396,Carrefour Bio Crème Fraîche 250g,Dairy,1,3.07,3.07
TXN-20230257,2023-10-13,35146049403,Dove Déodorant Bio,Hygiene,1,6.84,6.84
TXN-20230257,2023-10-13,34834257368,Boulangerie Loc. Pains au Chocolat 500g,Bakery,3,3.55,10.65
TXN-20230257,2023-10-13,35544562756,Coca Cola Soda Pack 6x33cl,Beverages,1,3.08,3.08
TXN-20230257,2023-10-13,37397106609,Origine Espagne Salade 500g,Fresh Produce,1,1.98,1.98
TXN-20230257,2023-10-13,37582874363,Maille Mayonnaise Tube,Grocery (Dry),1,1.89,1.89
TXN-20230257,2023-10-13,36092104053,Dove Déodorant Bio,Hygiene,2,3.77,7.54
TXN-20230257,2023-10-13,31329460694,Pasquier Pains au Chocolat 500g,Bakery,1,1.8,1.8
TXN-20230257,2023-10-13,34547026608,Priméale Bananes 500g,Fresh Produce,4,4.22,16.88
TXN-20230257,2023-10-13,37909078695,Elle & Vire Lait Demi-Ecrémé 1L,Dairy,1,1.8,1.8
TXN-20230257,2023-10-13,35329510357,Carrefour Bio Carottes Vrac,Fresh Produce,1,2.3,2.3
TXN-20230257,2023-10-13,31430613137,L'Oréal Savon Liquide 250ml,Hygiene,2,9.89,19.78
TXN-20230257,2023-10-13,37562273744,Danone Beurre Doux 500g,Dairy,1,2.29,2.29
TXN-20230257,2023-10-13,38430919006,Panzani Riz Basmati Tube,Grocery (Dry),1,2.83,2.83
TXN-20230257,2023-10-13,33896254671,Priméale Tomates 500g,Fresh Produce,1,1.23,1.23
TXN-20230257,2023-10-13,38886611602,Priméale Pommes Vrac,Fresh Produce,1,2.07,2.07
TXN-20230258,2023-11-13,32736307852,Heineken Eau Minérale Canette 33cl,Beverages,1,1.8,1.8
TXN-20230258,2023-11-13,38953709578,Nutella Sauce Tomate Tube,Grocery (Dry),2,5.93,11.86
TXN-20230258,2023-11-13,34289718375,Oasis Thé Glacé 1.5L,Beverages,1,6.27,6.27
TXN-20230258,2023-11-13,35637696271,La Boulangère Croissants Nature,Bakery,1,3.65,3.65
TXN-20230258,2023-11-13,31416509491,Origine Espagne Bananes 1kg,Fresh Produce,1,4.65,4.65
TXN-20230258,2023-11-13,38295679929,Carrefour Bio Beurre Doux 1L,Dairy,2,3.5,7.0
TXN-20230258,2023-11-13,37583560088,Cristaline Thé Glacé Pack 6x33cl,Beverages,2,2.22,4.44
TXN-20230258,2023-11-13,38865275038,Boulangerie Loc. Brioche Tranchée 500g,Bakery,1,1.96,1.96
TXN-20230258,2023-11-13,37086542605,Signal Savon Liquide 400ml,Hygiene,1,7.93,7.93
TXN-20230258,2023-11-13,36292273786,Nivea Gel Douche 250ml,Hygiene,1,3.91,3.91
TXN-20230258,2023-11-13,35926031463,Amora Mayonnaise 1kg,Grocery (Dry),1,1.66,1.66
TXN-20230258,2023-11-13,32424993344,Colgate Savon Liquide 400ml,Hygiene,1,8.35,8.35
TXN-20230259,2023-11-10,34365798696,Origine France Carottes Sachet,Fresh Produce,6,4.16,24.96
TXN-20230259,2023-11-10,37702446919,Cristaline Jus d'Orange Canette 33cl,Beverages,1,3.25,3.25
TXN-20230259,2023-11-10,34815938708,Barilla Riz Basmati 500g,Grocery (Dry),4,3.9,15.6
TXN-20230259,2023-11-10,36322528927,Nivea Dentifrice Lot x2,Hygiene,1,8.27,8.27
TXN-20230259,2023-11-10,39422644435,Volvic Bière Blonde 1L,Beverages,2,1.22,2.44
TXN-20230259,2023-11-10,39621886607,Volvic Soda Canette 33cl,Beverages,1,7.28,7.28
TXN-20230259,2023-11-10,35435901815,Boulangerie Loc. Pains au Chocolat x6,Bakery,3,2.61,7.83
TXN-20230259,2023-11-10,39856985459,Dove Dentifrice Bio,Hygiene,1,9.32,9.32
TXN-20230259,2023-11-10,39619260142,Le Petit Marseillais Dentifrice 400ml,Hygiene,1,5.21,5.21
TXN-20230259,2023-11-10,33845959382,Le Petit Marseillais Dentifrice Lot x2,Hygiene,2,7.95,15.9
TXN-20230259,2023-11-10,33291412661,Origine France Salade 1kg,Fresh Produce,1,4.3,4.3
TXN-20230259,2023-11-10,36217282336,Bonduelle Riz Basmati 1kg,Grocery (Dry),2,5.52,11.04
TXN-20230259,2023-11-10,35540466839,Yoplait Beurre Doux 1L,Dairy,2,3.99,7.98
TXN-20230260,2023-11-05,31465545262,Président Mozzarella 500g,Dairy,1,1.58,1.58
TXN-20230260,2023-11-05,31769581323,Origine France Tomates 1kg,Fresh Produce,1,2.1,2.1
TXN-20230260,2023-11-05,38636527014,Lustucru Haricots Verts Tube,Grocery (Dry),2,0.93,1.86
TXN-20230260,2023-11-05,36012005258,Origine France Tomates 500g,Fresh Produce,1,1.61,1.61
TXN-20230260,2023-11-05,35516572041,La Boulangère Baguette Nature,Bakery,2,1.24,2.48
TXN-20230260,2023-11-05,39853324327,La Boulangère Baguette x6,Bakery,1,1.32,1.32
TXN-20230260,2023-11-05,34289718375,Oasis Thé Glacé 1.5L,Beverages,1,6.27,6.27
TXN-20230260,2023-11-05,34022398294,Origine France Courgettes Vrac,Fresh Produce,1,1.98,1.98
TXN-20230260,2023-11-05,34042625132,Nivea Shampoing 250ml,Hygiene,2,7.74,15.48
TXN-20230260,2023-11-05,31060382707,L'Oréal Savon Liquide 250ml,Hygiene,1,7.48,7.48
TXN-20230260,2023-11-05,34193870705,Origine France Bananes Vrac,Fresh Produce,1,1.68,1.68
TXN-20230260,2023-11-05,33788850299,Colgate Savon Liquide 250ml,Hygiene,3,5.62,16.86
TXN-20230260,2023-11-05,33289049973,Cristaline Thé Glacé Canette 33cl,Beverages,2,3.86,7.72
TXN-20230260,2023-11-05,33483980197,Carrefour Bio Beurre Doux 1L,Dairy,1,3.19,3.19
TXN-20230260,2023-11-05,36245858278,Origine Espagne Courgettes 1kg,Fresh Produce,2,3.84,7.68
TXN-20230260,2023-11-05,35518507391,Carrefour Bio Mozzarella 250g,Dairy,1,4.38,4.38
TXN-20230260,2023-11-05,35981114390,Amora Mayonnaise 500g,Grocery (Dry),1,2.29,2.29
TXN-20230261,2023-11-15,31995287718,Pasquier Croissants x10,Bakery,1,2.71,2.71
TXN-20230261,2023-11-15,33442058362,L'Oréal Gel Douche Bio,Hygiene,1,4.71,4.71
TXN-20230261,2023-11-15,31469742821,Lustucru Mayonnaise 500g,Grocery (Dry),1,3.32,3.32
TXN-20230261,2023-11-15,31348340675,Origine France Courgettes Vrac,Fresh Produce,1,1.76,1.76
TXN-20230261,2023-11-15,34645697008,Tropicana Soda Canette 33cl,Beverages,4,5.71,22.84
TXN-20230261,2023-11-15,37508260239,Lustucru Mayonnaise 1kg,Grocery (Dry),2,5.98,11.96
TXN-20230261,2023-11-15,33138310847,Origine France Courgettes Vrac,Fresh Produce,1,3.4,3.4
TXN-20230261,2023-11-15,33289049973,Cristaline Thé Glacé Canette 33cl,Beverages,1,3.86,3.86
TXN-20230261,2023-11-15,39262059559,Signal Savon Liquide Bio,Hygiene,2,7.82,15.64
TXN-20230261,2023-11-15,36201124893,Pasquier Croissants 500g,Bakery,1,1.6,1.6
TXN-20230261,2023-11-15,34011099499,Yoplait Lait Demi-Ecrémé x4,Dairy,1,3.44,3.44
TXN-20230261,2023-11-15,38741020553,Priméale Carottes 1kg,Fresh Produce,1,1.18,1.18
TXN-20230261,2023-11-15,36427606400,Nutella Moutarde Bocal,Grocery (Dry),1,5.15,5.15
TXN-20230261,2023-11-15,34757734320,Boulangerie Loc. Pains au Chocolat Complet,Bakery,2,1.92,3.84
TXN-20230261,2023-11-15,36940587890,Carrefour Bio Lait Demi-Ecrémé 500g,Dairy,1,3.02,3.02
TXN-20230261,2023-11-15,36427606400,Nutella Moutarde Bocal,Grocery (Dry),1,5.15,5.15
TXN-20230261,2023-11-15,35146049403,Dove Déodorant Bio,Hygiene,2,6.84,13.68
TXN-20230262,2023-10-26,32569313569,Galbani Lait Demi-Ecrémé x4,Dairy,1,2.48,2.48
TXN-20230263,2023-11-07,35665006523,Galbani Lait Demi-Ecrémé 1L,Dairy,1,2.5,2.5
TXN-20230263,2023-11-07,32569313569,Galbani Lait Demi-Ecrémé x4,Dairy,1,2.48,2.48
TXN-20230263,2023-11-07,39625835243,Oasis Eau Minérale Pack 6x33cl,Beverages,2,2.23,4.46
TXN-20230263,2023-11-07,36806318444,Yoplait Beurre Doux x8,Dairy,2,2.4,4.8
TXN-20230264,2023-10-16,39825019371,Nivea Savon Liquide 400ml,Hygiene,1,9.3,9.3
TXN-20230264,2023-10-16,36303633612,Carrefour Bio Carottes Vrac,Fresh Produce,1,2.62,2.62
TXN-20230264,2023-10-16,38622518434,L'Oréal Dentifrice Lot x2,Hygiene,1,5.51,5.51
TXN-20230264,2023-10-16,39014022014,Dove Dentifrice Bio,Hygiene,1,4.6,4.6
TXN-20230264,2023-10-16,38769567856,La Boulangère Baguette Nature,Bakery,1,3.55,3.55
TXN-20230264,2023-10-16,31327877995,Signal Shampoing Bio,Hygiene,1,3.45,3.45
TXN-20230264,2023-10-16,38886611602,Priméale Pommes Vrac,Fresh Produce,1,2.07,2.07
TXN-20230264,2023-10-16,31634309247,Yoplait Lait Demi-Ecrémé 1L,Dairy,1,2.25,2.25
TXN-20230264,2023-10-16,36873861548,Pasquier Pain de Mie x6,Bakery,1,3.19,3.19
TXN-20230265,2023-10-16,31634309247,Yoplait Lait Demi-Ecrémé 1L,Dairy,1,2.25,2.25
TXN-20230265,2023-10-16,34920690674,L'Oréal Déodorant Lot x2,Hygiene,1,5.93,5.93
TXN-20230265,2023-10-16,34563520421,Cristaline Jus d'Orange Canette 33cl,Beverages,1,4.22,4.22
TXN-20230265,2023-10-16,36873861548,Pasquier Pain de Mie x6,Bakery,4,3.19,12.76
TXN-20230266,2023-11-09,39189120967,Dove Dentifrice Lot x2,Hygiene,6,3.3,19.8
TXN-20230266,2023-11-09,38862757908,Barilla Moutarde 500g,Grocery (Dry),1,1.11,1.11
TXN-20230266,2023-11-09,33102103048,Coca Cola Jus d'Orange 1L,Beverages,1,1.04,1.04
TXN-20230266,2023-11-09,39224757623,Cristaline Jus d'Orange 1L,Beverages,1,6.22,6.22
TXN-20230266,2023-11-09,36120838418,Carrefour Bio Lait Demi-Ecrémé x8,Dairy,1,3.02,3.02
TXN-20230266,2023-11-09,36811794559,Origine Espagne Pommes 500g,Fresh Produce,2,1.65,3.3
TXN-20230266,2023-11-09,34371503943,Pasquier Pains au Chocolat Nature,Bakery,2,1.89,3.78
TXN-20230266,2023-11-09,34519326019,Nivea Déodorant 250ml,Hygiene,1,4.75,4.75
TXN-20230266,2023-11-09,38145615113,Harrys Pain de Mie Complet,Bakery,1,3.29,3.29
TXN-20230266,2023-11-09,31908758588,Nutella Moutarde 500g,Grocery (Dry),1,4.1,4.1
TXN-20230266,2023-11-09,37136892462,Harrys Croissants Nature,Bakery,3,1.99,5.97
TXN-20230266,2023-11-09,35544562756,Coca Cola Soda Pack 6x33cl,Beverages,1,3.08,3.08
TXN-20230266,2023-11-09,38385804858,Colgate Savon Liquide Lot x2,Hygiene,1,8.73,8.73
TXN-20230266,2023-11-09,33845959382,Le Petit Marseillais Dentifrice Lot x2,Hygiene,2,7.95,15.9
TXN-20230266,2023-11-09,36349200413,Priméale Carottes 500g,Fresh Produce,1,4.17,4.17
TXN-20230267,2023-11-10,36760109368,La Boulangère Pain de Mie Nature,Bakery,1,2.87,2.87
TXN-20230267,2023-11-10,36217282336,Bonduelle Riz Basmati 1kg,Grocery (Dry),1,5.52,5.52
TXN-20230267,2023-11-10,34072795089,L'Oréal Dentifrice 250ml,Hygiene,2,5.41,10.82
TXN-20230267,2023-11-10,36338992958,Origine France Bananes Sachet,Fresh Produce,2,3.12,6.24
TXN-20230268,2023-11-01,36873861548,Pasquier Pain de Mie x6,Bakery,2,3.19,6.38
TXN-20230268,2023-11-01,39008930794,Nivea Shampoing 400ml,Hygiene,1,8.59,8.59
TXN-20230268,2023-11-01,34265796228,Signal Shampoing 250ml,Hygiene,1,6.71,6.71
TXN-20230268,2023-11-01,38429162897,Carrefour Bio Carottes 500g,Fresh Produce,1,4.67,4.67
TXN-20230268,2023-11-01,33682543176,La Boulangère Pains au Chocolat Complet,Bakery,6,2.27,13.62
TXN-20230268,2023-11-01,36811794559,Origine Espagne Pommes 500g,Fresh Produce,2,1.65,3.3
TXN-20230268,2023-11-01,35899722671,Carrefour Bio Yaourt Nature x8,Dairy,2,2.57,5.14
TXN-20230268,2023-11-01,38264431380,Coca Cola Eau Minérale 1L,Beverages,1,6.56,6.56
TXN-20230268,2023-11-01,31670495714,Priméale Tomates Sachet,Fresh Produce,1,2.58,2.58
TXN-20230268,2023-11-01,33711115696,Evian Bière Blonde 1L,Beverages,1,6.13,6.13
TXN-20230268,2023-11-01,32512593640,Origine France Tomates Sachet,Fresh Produce,1,2.8,2.8
TXN-20230268,2023-11-01,37844707917,Bonduelle Sauce Tomate Bocal,Grocery (Dry),1,2.65,2.65
TXN-20230268,2023-11-01,32881698243,Cristaline Eau Minérale 1L,Beverages,1,7.92,7.92
TXN-20230268,2023-11-01,32869152070,Dove Gel Douche 250ml,Hygiene,1,7.78,7.78
TXN-20230268,2023-11-01,35391754402,Nutella Moutarde 500g,Grocery (Dry),1,4.89,4.89
TXN-20230268,2023-11-01,39530224970,Cristaline Bière Blonde 1L,Beverages,4,7.8,31.2
TXN-20230268,2023-11-01,35756705304,Boulangerie Loc. Croissants 500g,Bakery,2,1.52,3.04
TXN-20230268,2023-11-01,34133700441,Lustucru Moutarde 1kg,Grocery (Dry),1,5.55,5.55
TXN-20230269,2023-10-20,39158117811,Colgate Savon Liquide 250ml,Hygiene,1,7.62,7.62
TXN-20230269,2023-10-20,39625835243,Oasis Eau Minérale Pack 6x33cl,Beverages,2,2.23,4.46
TXN-20230269,2023-10-20,38576957385,Tropicana Soda 1L,Beverages,1,3.04,3.04
TXN-20230269,2023-10-20,33524180650,Danone Yaourt Nature 500g,Dairy,1,3.8,3.8
TXN-20230269,2023-10-20,36700048580,Dove Savon Liquide 400ml,Hygiene,1,4.43,4.43
TXN-20230269,2023-10-20,35439639777,La Boulangère Baguette Complet,Bakery,1,1.98,1.98
TXN-20230269,2023-10-20,36983276442,Pasquier Baguette x10,Bakery,1,2.82,2.82
TXN-20230269,2023-10-20,31999968098,Boulangerie Loc. Baguette Complet,Bakery,1,2.79,2.79
TXN-20230269,2023-10-20,39375046098,Oasis Bière Blonde Pack 6x33cl,Beverages,1,7.66,7.66
TXN-20230269,2023-10-20,33535791174,Elle & Vire Crème Fraîche x4,Dairy,1,2.44,2.44
TXN-20230269,2023-10-20,34412525113,Dove Déodorant 250ml,Hygiene,1,3.52,3.52
TXN-20230270,2023-10-18,36623274498,Galbani Yaourt Nature 250g,Dairy,1,2.64,2.64
TXN-20230270,2023-10-18,35691959659,Le Petit Marseillais Savon Liquide Lot x2,Hygiene,1,3.32,3.32
TXN-20230270,2023-10-18,37468741429,Oasis Soda 1.5L,Beverages,1,2.98,2.98
TXN-20230270,2023-10-18,34452330498,Evian Thé Glacé 1.5L,Beverages,1,5.11,5.11
TXN-20230270,2023-10-18,38030342780,Barilla Mayonnaise Bocal,Grocery (Dry),1,1.16,1.16
TXN-20230270,2023-10-18,34660844624,Pasquier Pains au Chocolat Complet,Bakery,1,1.61,1.61
TXN-20230270,2023-10-18,37374419360,Yoplait Mozzarella x4,Dairy,1,3.64,3.64
TXN-20230270,2023-10-18,34042625132,Nivea Shampoing 250ml,Hygiene,2,7.74,15.48
TXN-20230270,2023-10-18,36110128233,Evian Bière Blonde Canette 33cl,Beverages,1,1.65,1.65
TXN-20230270,2023-10-18,39963303355,Bonduelle Riz Basmati Tube,Grocery (Dry),1,2.64,2.64
TXN-20230270,2023-10-18,33679759634,Heineken Soda 1L,Beverages,1,3.14,3.14
TXN-20230270,2023-10-18,32832204802,Maille Pâtes Bocal,Grocery (Dry),1,1.18,1.18
TXN-20230270,2023-10-18,35756705304,Boulangerie Loc. Croissants 500g,Bakery,1,1.52,1.52
TXN-20230270,2023-10-18,32550063513,Yoplait Yaourt Nature 1L,Dairy,1,4.47,4.47
TXN-20230270,2023-10-18,36071655820,Nivea Shampoing Lot x2,Hygiene,1,8.88,8.88
TXN-20230270,2023-10-18,33628620487,Galbani Yaourt Nature x8,Dairy,1,3.45,3.45
TXN-20230270,2023-10-18,37570684353,Origine France Salade 500g,Fresh Produce,2,4.85,9.7
TXN-20230270,2023-10-18,34042625132,Nivea Shampoing 250ml,Hygiene,1,7.74,7.74
TXN-20230270,2023-10-18,39080168818,Galbani Crème Fraîche x8,Dairy,1,1.66,1.66
TXN-20230271,2023-10-20,32424754730,L'Oréal Savon Liquide Lot x2,Hygiene,1,8.64,8.64
TXN-20230271,2023-10-20,32651444895,Nutella Pâtes Tube,Grocery (Dry),1,5.44,5.44
TXN-20230271,2023-10-20,39217239484,Carrefour Bio Courgettes Sachet,Fresh Produce,1,3.62,3.62
TXN-20230271,2023-10-20,33289049973,Cristaline Thé Glacé Canette 33cl,Beverages,1,3.86,3.86
TXN-20230271,2023-10-20,35258923440,Tropicana Soda 1.5L,Beverages,1,0.77,0.77
TXN-20230271,2023-10-20,39687084645,Amora Sauce Tomate Tube,Grocery (Dry),2,2.85,5.7
TXN-20230271,2023-10-20,32096843254,Signal Gel Douche Lot x2,Hygiene,1,9.8,9.8
TXN-20230271,2023-10-20,39856985459,Dove Dentifrice Bio,Hygiene,1,9.32,9.32
TXN-20230271,2023-10-20,38429162897,Carrefour Bio Carottes 500g,Fresh Produce,1,4.67,4.67
TXN-20230271,2023-10-20,37853181276,Yoplait Beurre Doux 250g,Dairy,1,3.37,3.37
TXN-20230271,2023-10-20,37086887645,Priméale Tomates 1kg,Fresh Produce,1,2.9,2.9
TXN-20230271,2023-10-20,31348340675,Origine France Courgettes Vrac,Fresh Produce,1,1.76,1.76
TXN-20230271,2023-10-20,32451723340,Nutella Moutarde 500g,Grocery (Dry),2,4.37,8.74
TXN-20230271,2023-10-20,34792784069,Elle & Vire Crème Fraîche x8,Dairy,1,3.2,3.2
TXN-20230271,2023-10-20,32761795089,Origine France Tomates Vrac,Fresh Produce,1,3.23,3.23
TXN-20230272,2023-10-03,37263590212,L'Oréal Dentifrice Lot x2,Hygiene,1,7.63,7.63
TXN-20230272,2023-10-03,38308791119,Maille Moutarde Tube,Grocery (Dry),2,3.2,6.4
TXN-20230272,2023-10-03,35709140812,L'Oréal Déodorant Bio,Hygiene,1,3.31,3.31
TXN-20230272,2023-10-03,36845670474,Boulangerie Loc. Pains au Chocolat x10,Bakery,1,3.32,3.32
TXN-20230272,2023-10-03,35435901815,Boulangerie Loc. Pains au Chocolat x6,Bakery,1,2.61,2.61
TXN-20230273,2023-10-23,34435610143,Harrys Baguette x10,Bakery,4,2.81,11.24
TXN-20230273,2023-10-23,31908758588,Nutella Moutarde 500g,Grocery (Dry),2,4.1,8.2
TXN-20230273,2023-10-23,33289049973,Cristaline Thé Glacé Canette 33cl,Beverages,1,3.86,3.86
TXN-20230273,2023-10-23,34940074701,Heineken Soda 1L,Beverages,1,3.36,3.36
TXN-20230273,2023-10-23,34118430002,Volvic Thé Glacé 1L,Beverages,1,7.62,7.62
TXN-20230273,2023-10-23,32097341849,Pasquier Baguette x10,Bakery,1,2.36,2.36
TXN-20230273,2023-10-23,38928267771,Amora Moutarde 500g,Grocery (Dry),1,5.8,5.8
TXN-20230273,2023-10-23,35665006523,Galbani Lait Demi-Ecrémé 1L,Dairy,1,2.5,2.5
TXN-20230273,2023-10-23,38720089696,Galbani Yaourt Nature 500g,Dairy,1,2.1,2.1
TXN-20230273,2023-10-23,31473493543,Nivea Gel Douche Bio,Hygiene,3,2.83,8.49
TXN-20230273,2023-10-23,33908627960,Boulangerie Loc. Baguette Nature,Bakery,2,3.04,6.08
TXN-20230273,2023-10-23,36589036315,Barilla Riz Basmati 500g,Grocery (Dry),1,5.64,5.64
TXN-20230273,2023-10-23,32857887394,Priméale Tomates Sachet,Fresh Produce,6,4.13,24.78
TXN-20230273,2023-10-23,33142309857,Elle & Vire Fromage Blanc 250g,Dairy,1,2.27,2.27
TXN-20230273,2023-10-23,37177866205,Barilla Riz Basmati 500g,Grocery (Dry),2,3.31,6.62
TXN-20230273,2023-10-23,34908614869,Origine France Bananes Vrac,Fresh Produce,2,4.35,8.7
TXN-20230273,2023-10-23,35691959659,Le Petit Marseillais Savon Liquide Lot x2,Hygiene,1,3.32,3.32
TXN-20230273,2023-10-23,34854879401,Danone Fromage Blanc x4,Dairy,1,3.37,3.37
TXN-20230273,2023-10-23,38064170907,Boulangerie Loc. Pain de Mie 500g,Bakery,1,1.52,1.52
TXN-20230273,2023-10-23,31060382707,L'Oréal Savon Liquide 250ml,Hygiene,4,7.48,29.92
TXN-20230274,2023-10-30,36835516046,Priméale Carottes 500g,Fresh Produce,2,2.25,4.5
TXN-20230274,2023-10-30,32097341849,Pasquier Baguette x10,Bakery,1,2.36,2.36
TXN-20230274,2023-10-30,39221942512,Origine France Courgettes Sachet,Fresh Produce,1,2.54,2.54
TXN-20230274,2023-10-30,37860955759,Panzani Pâtes Bocal,Grocery (Dry),1,4.82,4.82
TXN-20230274,2023-10-30,35580252924,Elle & Vire Yaourt Nature 250g,Dairy,1,1.88,1.88
TXN-20230274,2023-10-30,38636527014,Lustucru Haricots Verts Tube,Grocery (Dry),4,0.93,3.72
TXN-20230274,2023-10-30,35540466839,Yoplait Beurre Doux 1L,Dairy,1,3.99,3.99
TXN-20230274,2023-10-30,38429162897,Carrefour Bio Carottes 500g,Fresh Produce,2,4.67,9.34
TXN-20230275,2023-10-29,33518666683,Yoplait Fromage Blanc x8,Dairy,2,2.05,4.1
TXN-20230275,2023-10-29,32097341849,Pasquier Baguette x10,Bakery,1,2.36,2.36
TXN-20230275,2023-10-29,37341880124,L'Oréal Dentifrice 400ml,Hygiene,1,4.51,4.51
TXN-20230275,2023-10-29,33442058362,L'Oréal Gel Douche Bio,Hygiene,1,4.71,4.71
TXN-20230275,2023-10-29,32047581605,Barilla Moutarde 1kg,Grocery (Dry),1,5.67,5.67
TXN-20230275,2023-10-29,36122423284,Cristaline Soda 1.5L,Beverages,1,3.36,3.36
TXN-20230275,2023-10-29,34815938708,Barilla Riz Basmati 500g,Grocery (Dry),1,3.9,3.9
TXN-20230275,2023-10-29,39923329298,Le Petit Marseillais Gel Douche Bio,Hygiene,1,7.89,7.89
TXN-20230275,2023-10-29,39100274135,L'Oréal Shampoing 400ml,Hygiene,1,3.15,3.15
TXN-20230275,2023-10-29,34834257368,Boulangerie Loc. Pains au Chocolat 500g,Bakery,1,3.55,3.55
TXN-20230275,2023-10-29,32180152312,Carrefour Bio Pommes 1kg,Fresh Produce,1,2.57,2.57
TXN-20230275,2023-10-29,38145615113,Harrys Pain de Mie Complet,Bakery,6,3.29,19.74
TXN-20230275,2023-10-29,37397106609,Origine Espagne Salade 500g,Fresh Produce,1,1.98,1.98
TXN-20230275,2023-10-29,33290515782,Signal Dentifrice Bio,Hygiene,1,7.45,7.45
TXN-20230275,2023-10-29,35457701079,Priméale Pommes Sachet,Fresh Produce,1,3.31,3.31
TXN-20230275,2023-10-29,38264431380,Coca Cola Eau Minérale 1L,Beverages,1,6.56,6.56
TXN-20230276,2023-10-06,34908614869,Origine France Bananes Vrac,Fresh Produce,1,4.35,4.35
TXN-20230276,2023-10-06,32932670539,L'Oréal Déodorant Bio,Hygiene,1,3.98,3.98
TXN-20230276,2023-10-06,33690695429,Carrefour Bio Pommes 500g,Fresh Produce,1,2.42,2.42
TXN-20230276,2023-10-06,32484122496,Danone Yaourt Nature x4,Dairy,1,2.41,2.41
TXN-20230276,2023-10-06,32741108066,Priméale Courgettes 500g,Fresh Produce,1,1.37,1.37
TXN-20230276,2023-10-06,35863119442,Le Petit Marseillais Shampoing 400ml,Hygiene,1,8.6,8.6
TXN-20230277,2023-10-26,34118430002,Volvic Thé Glacé 1L,Beverages,1,7.62,7.62
TXN-20230277,2023-10-26,36120838418,Carrefour Bio Lait Demi-Ecrémé x8,Dairy,2,3.02,6.04
TXN-20230277,2023-10-26,38756683532,Pasquier Pain de Mie 500g,Bakery,6,2.98,17.88
TXN-20230277,2023-10-26,37374419360,Yoplait Mozzarella x4,Dairy,1,3.64,3.64
TXN-20230277,2023-10-26,31765944017,Panzani Sauce Tomate Tube,Grocery (Dry),1,5.51,5.51
TXN-20230277,2023-10-26,36028360621,Amora Riz Basmati Tube,Grocery (Dry),1,1.32,1.32
TXN-20230277,2023-10-26,37562273744,Danone Beurre Doux 500g,Dairy,2,2.29,4.58
TXN-20230277,2023-10-26,31799546536,Danone Beurre Doux x4,Dairy,1,3.77,3.77
TXN-20230277,2023-10-26,32832204802,Maille Pâtes Bocal,Grocery (Dry),1,1.18,1.18
TXN-20230277,2023-10-26,33762378716,Harrys Croissants 500g,Bakery,2,3.34,6.68
TXN-20230277,2023-10-26,38398540354,Elle & Vire Crème Fraîche x8,Dairy,2,1.69,3.38
TXN-20230277,2023-10-26,32337419656,Evian Jus d'Orange 1L,Beverages,1,3.66,3.66
TXN-20230277,2023-10-26,36112366539,Le Petit Marseillais Gel Douche Lot x2,Hygiene,1,2.65,2.65
TXN-20230277,2023-10-26,34908614869,Origine France Bananes Vrac,Fresh Produce,1,4.35,4.35
TXN-20230277,2023-10-26,38185646678,Signal Déodorant 400ml,Hygiene,1,3.67,3.67
TXN-20230277,2023-10-26,39110362849,Barilla Riz Basmati Tube,Grocery (Dry),1,5.08,5.08
TXN-20230277,2023-10-26,39052705187,Pasquier Baguette 500g,Bakery,2,2.43,4.86
TXN-20230277,2023-10-26,32582306556,Origine Espagne Tomates Vrac,Fresh Produce,1,3.02,3.02
TXN-20230278,2023-10-25,33109092320,Galbani Mozzarella x8,Dairy,3,2.33,6.99
TXN-20230278,2023-10-25,33682543176,La Boulangère Pains au Chocolat Complet,Bakery,2,2.27,4.54
